time(sec), p_des[0], p_des[1], p_des[2], p_des[3], p_des[4], p_des[5], p_meas[0], p_meas[1], p_meas[2], p_meas[3], p_meas[4], p_meas[5]
59.371, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
59.381, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
59.391, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
59.401, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
59.411, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
59.421, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
59.431, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
59.441, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
59.451, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
59.461, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
59.471, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
59.481, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
59.491, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
59.501, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
59.511, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
59.521, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
59.531, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
59.541, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
59.551, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
59.561, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
59.571, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
59.581, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
59.591, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
59.601, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
59.611, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
59.621, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
59.631, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
59.641, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
59.651, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
59.661, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
59.671, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
59.681, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
59.691, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
59.701, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
59.711, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
59.721, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
59.731, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
59.742, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
59.752, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
59.761, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
59.771, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
59.781, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
59.791, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
59.801, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
59.811, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
59.821, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
59.831, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
59.841, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
59.851, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
59.861, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
59.871, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
59.881, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
59.891, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
59.901, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
59.911, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
59.921, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
59.931, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
59.941, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
59.951, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
59.961, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
59.971, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
59.981, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
59.991, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.001, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.011, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.021, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.031, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.041, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 281
60.051, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.061, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 281
60.071, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.081, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 281
60.091, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.101, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.111, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.121, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.131, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.141, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.151, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.161, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.172, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.181, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.191, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.201, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.211, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.221, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.231, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.241, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.251, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.261, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.271, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.282, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.291, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.301, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.311, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.321, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.331, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.341, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.351, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.361, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.371, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.381, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.391, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.401, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 282
60.411, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.421, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.431, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.441, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.451, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.461, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.471, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.481, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.491, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.501, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.511, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.521, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.532, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.541, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.551, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.561, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 283
60.571, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.581, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.591, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.601, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.611, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.621, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.631, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.641, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.651, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.661, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.671, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.681, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.691, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.701, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.711, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.721, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.731, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.741, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.751, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.761, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 284
60.771, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.781, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.791, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.801, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.811, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.821, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.831, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.841, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.851, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.861, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.871, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.881, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.891, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.901, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.911, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.921, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.931, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.941, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.951, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.961, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.971, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
60.981, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
60.991, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
61.001, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
61.011, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.021, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
61.031, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
61.041, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
61.051, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
61.061, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.071, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.081, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.091, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
61.101, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
61.111, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.121, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 285
61.131, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.141, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.151, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.161, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.171, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.181, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.191, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.201, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.211, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.221, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.231, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.241, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.251, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.261, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.271, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.281, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.291, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.301, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.311, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.321, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.331, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.341, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.351, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.361, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.371, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.381, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.391, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.401, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 286
61.411, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.421, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.431, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.441, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.451, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.462, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.471, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.481, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.491, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.501, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.511, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.521, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.531, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.541, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.551, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.561, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.571, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.581, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.591, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.601, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.611, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.621, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.631, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.641, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.651, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.661, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.671, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.681, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.691, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.701, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.711, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.721, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.731, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.741, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.751, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.761, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.771, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.781, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.791, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.801, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 287
61.811, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.821, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.831, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.841, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.851, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.861, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.871, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.881, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.891, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.901, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.911, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.921, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.931, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.941, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.951, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.961, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.971, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.981, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
61.992, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.001, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.011, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.021, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.031, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.041, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.051, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.061, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.071, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.081, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.091, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.101, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.111, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.121, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.131, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.141, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.151, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.161, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.171, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.181, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.191, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.201, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.211, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 288
62.221, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.231, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.241, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.251, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.261, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.272, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.281, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.291, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.301, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.311, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.321, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.331, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.341, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.351, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.361, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.371, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 289
62.381, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.391, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.401, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.411, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.421, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.431, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.441, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.451, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.461, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.471, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.481, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.492, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 290
62.501, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.511, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.521, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.531, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.542, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.552, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.561, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.571, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.581, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.591, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.601, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.611, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.621, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.631, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.641, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.651, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.661, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.671, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.681, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 291
62.691, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.701, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.711, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.721, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.731, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.741, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.751, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.761, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.771, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.781, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.792, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.801, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.811, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.821, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
62.831, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 292
